10323.0;KOENE;N/A;25.0;11.2;;4.0;0.0;
10323.0;KOENE;N/A;39.0;14.4;;4.0;0.0;
10325.0;KOENE;N/A;6.0;20.0;;6.0;0.0;
10325.0;KOENE;N/A;13.0;4.8;;12.0;0.0;
10325.0;KOENE;N/A;14.0;18.6;;9.0;0.0;
10325.0;KOENE;N/A;31.0;10.0;;4.0;0.0;
10325.0;KOENE;N/A;72.0;27.8;;40.0;0.0;
10328.0;FURIB;N/A;59.0;44.0;;9.0;0.0;
10328.0;FURIB;N/A;65.0;16.8;;40.0;0.0;
10328.0;FURIB;N/A;68.0;10.0;;10.0;0.0;
10330.0;LILAS;N/A;26.0;24.9;;50.0;0.15;
10330.0;LILAS;N/A;72.0;27.8;;25.0;0.15;
10332.0;MEREP;N/A;18.0;50.0;;40.0;0.2;
10332.0;MEREP;N/A;42.0;11.2;;10.0;0.2;
10332.0;MEREP;N/A;47.0;7.6;;16.0;0.2;
10335.0;HUNGO;N/A;2.0;15.2;;7.0;0.2;
10335.0;HUNGO;N/A;31.0;10.0;;25.0;0.2;
10335.0;HUNGO;N/A;32.0;25.6;;6.0;0.2;
10335.0;HUNGO;N/A;51.0;42.4;;48.0;0.2;
10337.0;FRANK;N/A;23.0;7.2;;40.0;0.0;
10337.0;FRANK;N/A;26.0;24.9;;24.0;0.0;
10337.0;FRANK;N/A;36.0;15.2;;20.0;0.0;
10337.0;FRANK;N/A;37.0;20.8;;28.0;0.0;
10337.0;FRANK;N/A;72.0;27.8;;25.0;0.0;
10339.0;MEREP;N/A;4.0;17.6;;10.0;0.0;
10339.0;MEREP;N/A;17.0;31.2;;70.0;0.05;
10339.0;MEREP;N/A;62.0;39.4;;28.0;0.0;
10342.0;FRANK;N/A;2.0;15.2;;24.0;0.2;
10342.0;FRANK;N/A;31.0;10.0;;56.0;0.2;
10342.0;FRANK;N/A;36.0;15.2;;40.0;0.2;
10342.0;FRANK;N/A;55.0;19.2;;40.0;0.2;
10343.0;LEHMS;N/A;64.0;26.6;;50.0;0.0;
10343.0;LEHMS;N/A;68.0;10.0;;4.0;0.05;
10343.0;LEHMS;N/A;76.0;14.4;;15.0;0.0;
10350.0;LAMAI;N/A;50.0;13.0;;15.0;0.1;
10350.0;LAMAI;N/A;69.0;28.8;;18.0;0.1;
10352.0;FURIB;N/A;24.0;3.6;;10.0;0.0;
10352.0;FURIB;N/A;54.0;5.9;;20.0;0.15;
10357.0;LILAS;N/A;10.0;24.8;;30.0;0.2;
10357.0;LILAS;N/A;26.0;24.9;;16.0;0.0;
10357.0;LILAS;N/A;60.0;27.2;;8.0;0.2;
10358.0;LAMAI;N/A;24.0;3.6;;10.0;0.05;
10358.0;LAMAI;N/A;34.0;11.2;;10.0;0.05;
10358.0;LAMAI;N/A;36.0;15.2;;20.0;0.05;
10366.0;GALED;N/A;65.0;16.8;;5.0;0.0;
10366.0;GALED;N/A;77.0;10.4;;5.0;0.0;
10370.0;CHOPS;N/A;1.0;14.4;;15.0;0.15;
10370.0;CHOPS;N/A;64.0;26.6;;30.0;0.0;
10370.0;CHOPS;N/A;74.0;8.0;;20.0;0.15;
10371.0;LAMAI;N/A;36.0;15.2;;6.0;0.2;
10373.0;HUNGO;N/A;58.0;10.6;;80.0;0.2;
10373.0;HUNGO;N/A;71.0;17.2;;50.0;0.2;
10375.0;HUNGC;N/A;14.0;18.6;;15.0;0.0;
10375.0;HUNGC;N/A;54.0;5.9;;10.0;0.0;
10376.0;MEREP;N/A;31.0;10.0;;42.0;0.05;
10380.0;HUNGO;N/A;30.0;20.7;;18.0;0.1;
10380.0;HUNGO;N/A;53.0;26.2;;20.0;0.1;
10380.0;HUNGO;N/A;60.0;27.2;;6.0;0.1;
10380.0;HUNGO;N/A;70.0;12.0;;30.0;0.0;
10381.0;LILAS;N/A;74.0;8.0;;14.0;0.0;
10394.0;HUNGC;N/A;13.0;4.8;;10.0;0.0;
10394.0;HUNGC;N/A;62.0;39.4;;10.0;0.0;
10395.0;HILAA;N/A;46.0;9.6;;28.0;0.1;
10395.0;HILAA;N/A;53.0;26.2;;70.0;0.1;
10395.0;HILAA;N/A;69.0;28.8;;8.0;0.0;
10396.0;FRANK;N/A;23.0;7.2;;40.0;0.0;
10396.0;FRANK;N/A;71.0;17.2;;60.0;0.0;
10396.0;FRANK;N/A;72.0;27.8;;21.0;0.0;
10404.0;MAGAA;N/A;26.0;24.9;;30.0;0.05;
10404.0;MAGAA;N/A;42.0;11.2;;40.0;0.05;
10404.0;MAGAA;N/A;49.0;16.0;;30.0;0.05;
10405.0;LINOD;N/A;3.0;8.0;;50.0;0.0;
10408.0;FOLIG;N/A;37.0;20.8;;10.0;0.0;
10408.0;FOLIG;N/A;54.0;5.9;;6.0;0.0;
10408.0;FOLIG;N/A;62.0;39.4;;35.0;0.0;
10409.0;OCEAN;N/A;14.0;18.6;;12.0;0.0;
10409.0;OCEAN;N/A;21.0;8.0;;12.0;0.0;
10413.0;LAMAI;N/A;1.0;14.4;;24.0;0.0;
10413.0;LAMAI;N/A;62.0;39.4;;40.0;0.0;
10413.0;LAMAI;N/A;76.0;14.4;;14.0;0.0;
10415.0;HUNGC;N/A;17.0;31.2;;2.0;0.0;
10415.0;HUNGC;N/A;33.0;2.0;;20.0;0.0;
10422.0;FRANS;N/A;26.0;24.9;;2.0;0.0;
10423.0;GOURL;N/A;31.0;10.0;;14.0;0.0;
10423.0;GOURL;N/A;59.0;44.0;;20.0;0.0;
10424.0;MEREP;N/A;35.0;14.4;;60.0;0.2;
10424.0;MEREP;N/A;38.0;210.8;;49.0;0.2;
10424.0;MEREP;N/A;68.0;10.0;;30.0;0.2;
10425.0;LAMAI;N/A;55.0;19.2;;10.0;0.25;
10425.0;LAMAI;N/A;76.0;14.4;;20.0;0.25;
10426.0;GALED;N/A;56.0;30.4;;5.0;0.0;
10426.0;GALED;N/A;64.0;26.6;;7.0;0.0;
10429.0;HUNGO;N/A;50.0;13.0;;40.0;0.0;
10429.0;HUNGO;N/A;63.0;35.1;;35.0;0.25;
10439.0;MEREP;N/A;12.0;30.4;;15.0;0.0;
10439.0;MEREP;N/A;16.0;13.9;;16.0;0.0;
10439.0;MEREP;N/A;64.0;26.6;;6.0;0.0;
10439.0;MEREP;N/A;74.0;8.0;;30.0;0.0;
10454.0;LAMAI;N/A;16.0;13.9;;20.0;0.2;
10454.0;LAMAI;N/A;33.0;2.0;;20.0;0.2;
10454.0;LAMAI;N/A;46.0;9.6;;10.0;0.2;
10456.0;KOENE;N/A;21.0;8.0;;40.0;0.15;
10456.0;KOENE;N/A;49.0;16.0;;21.0;0.15;
10457.0;KOENE;N/A;59.0;44.0;;36.0;0.0;
10461.0;LILAS;N/A;21.0;8.0;;40.0;0.25;
10461.0;LILAS;N/A;30.0;20.7;;28.0;0.25;
10461.0;LILAS;N/A;55.0;19.2;;60.0;0.25;
10464.0;FURIB;N/A;4.0;17.6;;16.0;0.2;
10464.0;FURIB;N/A;43.0;36.8;;3.0;0.0;
10464.0;FURIB;N/A;56.0;30.4;;30.0;0.2;
10464.0;FURIB;N/A;60.0;27.2;;20.0;0.0;
10467.0;MAGAA;N/A;24.0;3.6;;28.0;0.0;
10467.0;MAGAA;N/A;25.0;11.2;;12.0;0.0;
10468.0;KOENE;N/A;30.0;20.7;;8.0;0.0;
10468.0;KOENE;N/A;43.0;36.8;;15.0;0.0;
10473.0;ISLAT;N/A;33.0;2.0;;12.0;0.0;
10473.0;ISLAT;N/A;71.0;17.2;;12.0;0.0;
10476.0;HILAA;N/A;55.0;19.2;;2.0;0.05;
10476.0;HILAA;N/A;70.0;12.0;;12.0;0.0;
10480.0;FOLIG;N/A;47.0;7.6;;30.0;0.0;
10480.0;FOLIG;N/A;59.0;44.0;;12.0;0.0;
10482.0;LAZYK;N/A;40.0;14.7;;10.0;0.0;
10485.0;LINOD;N/A;2.0;15.2;;20.0;0.1;
10485.0;LINOD;N/A;3.0;8.0;;20.0;0.1;
10485.0;LINOD;N/A;55.0;19.2;;30.0;0.1;
10485.0;LINOD;N/A;70.0;12.0;;60.0;0.1;
10486.0;HILAA;N/A;11.0;16.8;;5.0;0.0;
10486.0;HILAA;N/A;51.0;42.4;;25.0;0.0;
10486.0;HILAA;N/A;74.0;8.0;;16.0;0.0;
10488.0;FRANK;N/A;59.0;44.0;;30.0;0.0;
10488.0;FRANK;N/A;73.0;12.0;;20.0;0.2;
10490.0;HILAA;N/A;59.0;44.0;;60.0;0.0;
10490.0;HILAA;N/A;68.0;10.0;;30.0;0.0;
10490.0;HILAA;N/A;75.0;6.2;;36.0;0.0;
10491.0;FURIB;N/A;44.0;15.5;;15.0;0.15;
10491.0;FURIB;N/A;77.0;10.4;;7.0;0.15;
10493.0;LAMAI;N/A;65.0;16.8;;15.0;0.1;
10493.0;LAMAI;N/A;66.0;13.6;;10.0;0.1;
10493.0;LAMAI;N/A;69.0;28.8;;10.0;0.1;
10495.0;LAUGB;N/A;23.0;7.2;;10.0;0.0;
10495.0;LAUGB;N/A;41.0;7.7;;20.0;0.0;
10495.0;LAUGB;N/A;77.0;10.4;;5.0;0.0;
10497.0;LEHMS;N/A;56.0;30.4;;14.0;0.0;
10497.0;LEHMS;N/A;72.0;27.8;;25.0;0.0;
10497.0;LEHMS;N/A;77.0;10.4;;25.0;0.0;
10498.0;HILAA;N/A;24.0;4.5;;14.0;0.0;
10498.0;HILAA;N/A;40.0;18.4;;5.0;0.0;
10498.0;HILAA;N/A;42.0;14.0;;30.0;0.0;
10499.0;LILAS;N/A;28.0;45.6;;20.0;0.0;
10499.0;LILAS;N/A;49.0;20.0;;25.0;0.0;
10500.0;LAMAI;N/A;15.0;15.5;;12.0;0.05;
10500.0;LAMAI;N/A;28.0;45.6;;8.0;0.05;
10503.0;HUNGO;N/A;14.0;23.25;;70.0;0.0;
10503.0;HUNGO;N/A;65.0;21.05;;20.0;0.0;
10505.0;MEREP;N/A;62.0;49.3;;3.0;0.0;
10506.0;KOENE;N/A;25.0;14.0;;18.0;0.1;
10506.0;KOENE;N/A;70.0;15.0;;14.0;0.1;
10516.0;HUNGO;N/A;18.0;62.5;;25.0;0.1;
10516.0;HUNGO;N/A;41.0;9.65;;80.0;0.1;
10516.0;HUNGO;N/A;42.0;14.0;;20.0;0.0;
10517.0;NORTS;N/A;52.0;7.0;;6.0;0.0;
10517.0;NORTS;N/A;59.0;55.0;;4.0;0.0;
10517.0;NORTS;N/A;70.0;15.0;;6.0;0.0;
10519.0;CHOPS;N/A;10.0;31.0;;16.0;0.05;
10519.0;CHOPS;N/A;56.0;38.0;;40.0;0.0;
10519.0;CHOPS;N/A;60.0;34.0;;10.0;0.05;
10522.0;LEHMS;N/A;1.0;18.0;;40.0;0.2;
10522.0;LEHMS;N/A;8.0;40.0;;24.0;0.0;
10522.0;LEHMS;N/A;30.0;25.89;;20.0;0.2;
10522.0;LEHMS;N/A;40.0;18.4;;25.0;0.2;
10528.0;GREAL;N/A;11.0;21.0;;3.0;0.0;
10528.0;GREAL;N/A;33.0;2.5;;8.0;0.2;
10528.0;GREAL;N/A;72.0;34.8;;9.0;0.0;
10529.0;MAISD;N/A;55.0;24.0;;14.0;0.0;
10529.0;MAISD;N/A;68.0;12.5;;20.0;0.0;
10529.0;MAISD;N/A;69.0;36.0;;10.0;0.0;
10531.0;OCEAN;N/A;59.0;55.0;;2.0;0.0;
10534.0;LEHMS;N/A;30.0;25.89;;10.0;0.0;
10534.0;LEHMS;N/A;40.0;18.4;;10.0;0.2;
10534.0;LEHMS;N/A;54.0;7.45;;10.0;0.2;
10536.0;LEHMS;N/A;12.0;38.0;;15.0;0.25;
10536.0;LEHMS;N/A;31.0;12.5;;20.0;0.0;
10536.0;LEHMS;N/A;33.0;2.5;;30.0;0.0;
10536.0;LEHMS;N/A;60.0;34.0;;35.0;0.25;
10541.0;HANAR;N/A;24.0;4.5;;35.0;0.1;
10541.0;HANAR;N/A;38.0;263.5;;4.0;0.1;
10541.0;HANAR;N/A;65.0;21.05;;36.0;0.1;
10541.0;HANAR;N/A;71.0;21.5;;9.0;0.1;
10542.0;KOENE;N/A;11.0;21.0;;15.0;0.05;
10542.0;KOENE;N/A;54.0;7.45;;24.0;0.05;
10543.0;LILAS;N/A;12.0;38.0;;30.0;0.15;
10543.0;LILAS;N/A;23.0;9.0;;70.0;0.15;
10544.0;LONEP;N/A;28.0;45.6;;7.0;0.0;
10544.0;LONEP;N/A;67.0;14.0;;7.0;0.0;
10545.0;LAZYK;N/A;11.0;21.0;;10.0;0.0;
10550.0;GODOS;N/A;17.0;39.0;;8.0;0.1;
10550.0;GODOS;N/A;19.0;9.2;;10.0;0.0;
10550.0;GODOS;N/A;21.0;10.0;;6.0;0.1;
10550.0;GODOS;N/A;61.0;28.5;;10.0;0.1;
10551.0;FURIB;N/A;16.0;17.45;;40.0;0.15;
10551.0;FURIB;N/A;35.0;18.0;;20.0;0.15;
10551.0;FURIB;N/A;44.0;19.45;;40.0;0.0;
10552.0;HILAA;N/A;69.0;36.0;;18.0;0.0;
10552.0;HILAA;N/A;75.0;7.75;;30.0;0.0;
10557.0;LEHMS;N/A;64.0;33.25;;30.0;0.0;
10557.0;LEHMS;N/A;75.0;7.75;;20.0;0.0;
10560.0;FRANK;N/A;30.0;25.89;;20.0;0.0;
10560.0;FRANK;N/A;62.0;49.3;;15.0;0.25;
10565.0;MEREP;N/A;24.0;4.5;;25.0;0.1;
10565.0;MEREP;N/A;64.0;33.25;;18.0;0.1;
10567.0;HUNGO;N/A;31.0;12.5;;60.0;0.2;
10567.0;HUNGO;N/A;51.0;53.0;;3.0;0.0;
10567.0;HUNGO;N/A;59.0;55.0;;40.0;0.2;
10568.0;GALED;N/A;10.0;31.0;;5.0;0.0;
10570.0;MEREP;N/A;11.0;21.0;;15.0;0.05;
10570.0;MEREP;N/A;56.0;38.0;;60.0;0.05;
10575.0;MORGK;N/A;59.0;55.0;;12.0;0.0;
10575.0;MORGK;N/A;63.0;43.9;;6.0;0.0;
10575.0;MORGK;N/A;72.0;34.8;;30.0;0.0;
10575.0;MORGK;N/A;76.0;18.0;;10.0;0.0;
10579.0;LETSS;N/A;15.0;15.5;;10.0;0.0;
10579.0;LETSS;N/A;75.0;7.75;;21.0;0.0;
10589.0;GREAL;N/A;35.0;18.0;;4.0;0.0;
10590.0;MEREP;N/A;1.0;18.0;;20.0;0.0;
10590.0;MEREP;N/A;77.0;13.0;;60.0;0.05;
10592.0;LEHMS;N/A;15.0;15.5;;25.0;0.05;
10592.0;LEHMS;N/A;26.0;31.23;;5.0;0.05;
10593.0;LEHMS;N/A;20.0;81.0;;21.0;0.2;
10593.0;LEHMS;N/A;69.0;36.0;;20.0;0.2;
10593.0;LEHMS;N/A;76.0;18.0;;4.0;0.2;
10600.0;HUNGC;N/A;54.0;7.45;;4.0;0.0;
10600.0;HUNGC;N/A;73.0;15.0;;30.0;0.0;
10601.0;HILAA;N/A;13.0;6.0;;60.0;0.0;
10601.0;HILAA;N/A;59.0;55.0;;35.0;0.0;
10604.0;FURIB;N/A;48.0;12.75;;6.0;0.1;
10604.0;FURIB;N/A;76.0;18.0;;10.0;0.1;
10605.0;MEREP;N/A;16.0;17.45;;30.0;0.05;
10605.0;MEREP;N/A;59.0;55.0;;20.0;0.05;
10605.0;MEREP;N/A;60.0;34.0;;70.0;0.05;
10605.0;MEREP;N/A;71.0;21.5;;15.0;0.05;
10610.0;LAMAI;N/A;36.0;19.0;;21.0;0.25;
10613.0;HILAA;N/A;13.0;6.0;;8.0;0.1;
10613.0;HILAA;N/A;75.0;7.75;;40.0;0.0;
10616.0;GREAL;N/A;38.0;263.5;;15.0;0.05;
10616.0;GREAL;N/A;56.0;38.0;;14.0;0.0;
10616.0;GREAL;N/A;70.0;15.0;;15.0;0.05;
10616.0;GREAL;N/A;71.0;21.5;;15.0;0.05;
10617.0;GREAL;N/A;59.0;55.0;;30.0;0.15;
10618.0;MEREP;N/A;6.0;25.0;;70.0;0.0;
10618.0;MEREP;N/A;56.0;38.0;;20.0;0.0;
10618.0;MEREP;N/A;68.0;12.5;;15.0;0.0;
10619.0;MEREP;N/A;21.0;10.0;;42.0;0.0;
10619.0;MEREP;N/A;22.0;21.0;;40.0;0.0;
10620.0;LAUGB;N/A;24.0;4.5;;5.0;0.0;
10620.0;LAUGB;N/A;52.0;7.0;;5.0;0.0;
10621.0;ISLAT;N/A;19.0;9.2;;5.0;0.0;
10621.0;ISLAT;N/A;23.0;9.0;;10.0;0.0;
10621.0;ISLAT;N/A;70.0;15.0;;20.0;0.0;
10621.0;ISLAT;N/A;71.0;21.5;;15.0;0.0;
10623.0;FRANK;N/A;14.0;23.25;;21.0;0.0;
10623.0;FRANK;N/A;19.0;9.2;;15.0;0.1;
10623.0;FRANK;N/A;21.0;10.0;;25.0;0.1;
10623.0;FRANK;N/A;24.0;4.5;;3.0;0.0;
10623.0;FRANK;N/A;35.0;18.0;;30.0;0.1;
10629.0;GODOS;N/A;29.0;123.79;;20.0;0.0;
10629.0;GODOS;N/A;64.0;33.25;;9.0;0.0;
10630.0;KOENE;N/A;55.0;24.0;;12.0;0.05;
10630.0;KOENE;N/A;76.0;18.0;;35.0;0.0;
10631.0;LAMAI;N/A;75.0;7.75;;8.0;0.1;
10634.0;FOLIG;N/A;7.0;30.0;;35.0;0.0;
10634.0;FOLIG;N/A;18.0;62.5;;50.0;0.0;
10634.0;FOLIG;N/A;51.0;53.0;;15.0;0.0;
10634.0;FOLIG;N/A;75.0;7.75;;2.0;0.0;
10635.0;MAGAA;N/A;4.0;22.0;;10.0;0.1;
10635.0;MAGAA;N/A;5.0;21.35;;15.0;0.1;
10635.0;MAGAA;N/A;22.0;21.0;;40.0;0.0;
10638.0;LINOD;N/A;45.0;9.5;;20.0;0.0;
10638.0;LINOD;N/A;65.0;21.05;;21.0;0.0;
10638.0;LINOD;N/A;72.0;34.8;;60.0;0.0;
10641.0;HILAA;N/A;2.0;19.0;;50.0;0.0;
10641.0;HILAA;N/A;40.0;18.4;;60.0;0.0;
10645.0;HANAR;N/A;18.0;62.5;;20.0;0.0;
10645.0;HANAR;N/A;36.0;19.0;;15.0;0.0;
10646.0;HUNGO;N/A;1.0;18.0;;15.0;0.25;
10646.0;HUNGO;N/A;10.0;31.0;;18.0;0.25;
10646.0;HUNGO;N/A;71.0;21.5;;30.0;0.25;
10646.0;HUNGO;N/A;77.0;13.0;;35.0;0.25;
10649.0;MAISD;N/A;28.0;45.6;;20.0;0.0;
10649.0;MAISD;N/A;72.0;34.8;;15.0;0.0;
10652.0;GOURL;N/A;30.0;25.89;;2.0;0.25;
10652.0;GOURL;N/A;42.0;14.0;;20.0;0.0;
10653.0;FRANK;N/A;16.0;17.45;;30.0;0.1;
10653.0;FRANK;N/A;60.0;34.0;;20.0;0.1;
10656.0;GREAL;N/A;14.0;23.25;;3.0;0.1;
10656.0;GREAL;N/A;44.0;19.45;;28.0;0.1;
10656.0;GREAL;N/A;47.0;9.5;;6.0;0.1;
10660.0;HUNGC;N/A;20.0;81.0;;21.0;0.0;
10661.0;HUNGO;N/A;39.0;18.0;;3.0;0.2;
10661.0;HUNGO;N/A;58.0;13.25;;49.0;0.2;
10662.0;LONEP;N/A;68.0;12.5;;10.0;0.0;
10664.0;FURIB;N/A;10.0;31.0;;24.0;0.15;
10664.0;FURIB;N/A;56.0;38.0;;12.0;0.15;
10664.0;FURIB;N/A;65.0;21.05;;15.0;0.15;
10665.0;LONEP;N/A;51.0;53.0;;20.0;0.0;
10665.0;LONEP;N/A;59.0;55.0;;1.0;0.0;
10665.0;LONEP;N/A;76.0;18.0;;10.0;0.0;
10670.0;FRANK;N/A;23.0;9.0;;32.0;0.0;
10670.0;FRANK;N/A;46.0;12.0;;60.0;0.0;
10670.0;FRANK;N/A;67.0;14.0;;25.0;0.0;
10670.0;FRANK;N/A;73.0;15.0;;50.0;0.0;
10670.0;FRANK;N/A;75.0;7.75;;25.0;0.0;
10671.0;FRANR;N/A;16.0;17.45;;10.0;0.0;
10671.0;FRANR;N/A;62.0;49.3;;10.0;0.0;
10671.0;FRANR;N/A;65.0;21.05;;12.0;0.0;
10674.0;ISLAT;N/A;23.0;9.0;;5.0;0.0;
10675.0;FRANK;N/A;14.0;23.25;;30.0;0.0;
10675.0;FRANK;N/A;53.0;32.8;;10.0;0.0;
10675.0;FRANK;N/A;58.0;13.25;;30.0;0.0;
10681.0;GREAL;N/A;19.0;9.2;;30.0;0.1;
10681.0;GREAL;N/A;21.0;10.0;;12.0;0.1;
10681.0;GREAL;N/A;64.0;33.25;;28.0;0.0;
10685.0;GOURL;N/A;10.0;31.0;;20.0;0.0;
10685.0;GOURL;N/A;41.0;9.65;;4.0;0.0;
10685.0;GOURL;N/A;47.0;9.5;;15.0;0.0;
10687.0;HUNGO;N/A;9.0;97.0;;50.0;0.25;
10687.0;HUNGO;N/A;29.0;123.79;;10.0;0.0;
10687.0;HUNGO;N/A;36.0;19.0;;6.0;0.25;
10690.0;HANAR;N/A;56.0;38.0;;20.0;0.25;
10690.0;HANAR;N/A;77.0;13.0;;30.0;0.25;
10697.0;LINOD;N/A;19.0;9.2;;7.0;0.25;
10697.0;LINOD;N/A;35.0;18.0;;9.0;0.25;
10697.0;LINOD;N/A;58.0;13.25;;30.0;0.25;
10697.0;LINOD;N/A;70.0;15.0;;30.0;0.25;
10699.0;MORGK;N/A;47.0;9.5;;12.0;0.0;
10701.0;HUNGO;N/A;59.0;55.0;;42.0;0.15;
10701.0;HUNGO;N/A;71.0;21.5;;20.0;0.15;
10701.0;HUNGO;N/A;76.0;18.0;;35.0;0.15;
10705.0;HILAA;N/A;31.0;12.5;;20.0;0.0;
10705.0;HILAA;N/A;32.0;32.0;;4.0;0.0;
10709.0;GOURL;N/A;8.0;40.0;;40.0;0.0;
10709.0;GOURL;N/A;51.0;53.0;;28.0;0.0;
10709.0;GOURL;N/A;60.0;34.0;;10.0;0.0;
10710.0;FRANS;N/A;19.0;9.2;;5.0;0.0;
10710.0;FRANS;N/A;47.0;9.5;;5.0;0.0;
10712.0;HUNGO;N/A;53.0;32.8;;3.0;0.05;
10712.0;HUNGO;N/A;56.0;38.0;;30.0;0.0;
10717.0;FRANK;N/A;21.0;10.0;;32.0;0.05;
10717.0;FRANK;N/A;54.0;7.45;;15.0;0.0;
10717.0;FRANK;N/A;69.0;36.0;;25.0;0.05;
10718.0;KOENE;N/A;12.0;38.0;;36.0;0.0;
10718.0;KOENE;N/A;16.0;17.45;;20.0;0.0;
10718.0;KOENE;N/A;36.0;19.0;;40.0;0.0;
10718.0;KOENE;N/A;62.0;49.3;;20.0;0.0;
10719.0;LETSS;N/A;18.0;62.5;;12.0;0.25;
10719.0;LETSS;N/A;30.0;25.89;;3.0;0.25;
10719.0;LETSS;N/A;54.0;7.45;;40.0;0.25;
10724.0;MEREP;N/A;10.0;31.0;;16.0;0.0;
10724.0;MEREP;N/A;61.0;28.5;;5.0;0.0;
10729.0;LINOD;N/A;1.0;18.0;;50.0;0.0;
10729.0;LINOD;N/A;21.0;10.0;;30.0;0.0;
10729.0;LINOD;N/A;50.0;16.25;;40.0;0.0;
10731.0;CHOPS;N/A;21.0;10.0;;40.0;0.05;
10731.0;CHOPS;N/A;51.0;53.0;;30.0;0.05;
10734.0;GOURL;N/A;6.0;25.0;;30.0;0.0;
10734.0;GOURL;N/A;30.0;25.89;;15.0;0.0;
10734.0;GOURL;N/A;76.0;18.0;;20.0;0.0;
10735.0;LETSS;N/A;61.0;28.5;;20.0;0.1;
10735.0;LETSS;N/A;77.0;13.0;;2.0;0.1;
10736.0;HUNGO;N/A;65.0;21.05;;40.0;0.0;
10736.0;HUNGO;N/A;75.0;7.75;;20.0;0.0;
10746.0;CHOPS;N/A;13.0;6.0;;6.0;0.0;
10746.0;CHOPS;N/A;42.0;14.0;;28.0;0.0;
10746.0;CHOPS;N/A;62.0;49.3;;9.0;0.0;
10746.0;CHOPS;N/A;69.0;36.0;;40.0;0.0;
10749.0;ISLAT;N/A;56.0;38.0;;15.0;0.0;
10749.0;ISLAT;N/A;59.0;55.0;;6.0;0.0;
