OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry
10641|HILAA|4|22.08.1997|19.09.1997|26.08.1997|2|179.61|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10697|LINOD|3|08.10.1997|05.11.1997|14.10.1997|1|45.52|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10705|HILAA|9|15.10.1997|12.11.1997|18.11.1997|2|3.52|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10729|LINOD|8|04.11.1997|16.12.1997|14.11.1997|3|141.06|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10780|LILAS|2|16.12.1997|30.12.1997|25.12.1997|1|42.13|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
10785|GROSR|1|18.12.1997|15.01.1998|24.12.1997|3|1.51|GROSELLA-Restaurante|5a Ave. Los Palos Grandes|Caracas|DF|1081|Venezuela
10796|HILAA|3|25.12.1997|22.01.1998|14.01.1998|1|26.52|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10811|LINOD|8|02.01.1998|30.01.1998|08.01.1998|1|31.22|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10823|LILAS|5|09.01.1998|06.02.1998|13.01.1998|2|163.97|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
10838|LINOD|3|19.01.1998|16.02.1998|23.01.1998|3|59.28|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10840|LINOD|4|19.01.1998|02.03.1998|16.02.1998|2|2.71|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10863|HILAA|4|02.02.1998|02.03.1998|17.02.1998|2|30.26|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10899|LILAS|5|20.02.1998|20.03.1998|26.02.1998|3|1.21|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
10901|HILAA|4|23.02.1998|23.03.1998|26.02.1998|1|62.09|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10919|LINOD|2|02.03.1998|30.03.1998|04.03.1998|2|19.8|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10954|LINOD|5|17.03.1998|28.04.1998|20.03.1998|1|27.91|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
10957|HILAA|8|18.03.1998|15.04.1998|27.03.1998|3|105.36|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10960|HILAA|3|19.03.1998|02.04.1998|08.04.1998|1|2.08|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10976|HILAA|1|25.03.1998|06.05.1998|03.04.1998|1|37.97|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
10997|LILAS|8|03.04.1998|15.05.1998|13.04.1998|2|73.91|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
11014|LINOD|2|10.04.1998|08.05.1998|15.04.1998|3|23.6|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
11039|LINOD|1|21.04.1998|19.05.1998||2|65.0|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela
11055|HILAA|7|28.04.1998|26.05.1998|05.05.1998|2|120.92|HILARIÓN-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela
11065|LILAS|8|01.05.1998|29.05.1998||1|12.91|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
11071|LILAS|1|05.05.1998|02.06.1998||1|0.93|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela
