OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry
10546|VICTE|1|23.05.1997|20.06.1997|27.05.1997|3|194.72|Victuailles en stock|2, rue du Commerce|Lyon||69004|France
10559|BLONP|6|05.06.1997|03.07.1997|13.06.1997|1|8.05|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10566|BLONP|9|12.06.1997|10.07.1997|18.06.1997|1|88.4|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10584|BLONP|4|30.06.1997|28.07.1997|04.07.1997|1|59.14|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10609|DUMON|7|24.07.1997|21.08.1997|30.07.1997|2|1.85|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France
10610|LAMAI|8|25.07.1997|22.08.1997|06.08.1997|1|26.78|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
10628|BLONP|4|12.08.1997|09.09.1997|20.08.1997|3|30.36|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10631|LAMAI|8|14.08.1997|11.09.1997|15.08.1997|1|0.8700000000000001|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
10634|FOLIG|4|15.08.1997|12.09.1997|21.08.1997|3|487.38|Folies gourmandes|184, chaussée de Tournai|Lille||59000|France
10663|BONAP|2|10.09.1997|24.09.1997|03.10.1997|2|113.15|Bon app'|12, rue des Bouchers|Marseille||13008|France
10671|FRANR|1|17.09.1997|15.10.1997|24.09.1997|1|30.34|France restauration|54, rue Royale|Nantes||44000|France
10679|BLONP|8|23.09.1997|21.10.1997|30.09.1997|3|27.94|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10683|DUMON|2|26.09.1997|24.10.1997|01.10.1997|1|4.4|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France
10715|BONAP|3|23.10.1997|06.11.1997|29.10.1997|1|63.2|Bon app'|12, rue des Bouchers|Marseille||13008|France
10730|BONAP|5|05.11.1997|03.12.1997|14.11.1997|1|20.12|Bon app'|12, rue des Bouchers|Marseille||13008|France
10732|BONAP|3|06.11.1997|04.12.1997|07.11.1997|1|16.97|Bon app'|12, rue des Bouchers|Marseille||13008|France
10737|VINET|2|11.11.1997|09.12.1997|18.11.1997|2|7.79|Vins et alcools Chevalier|59 rue de l'Abbaye|Reims||51100|France
10738|SPECD|2|12.11.1997|10.12.1997|18.11.1997|1|2.91|Spécialités du monde|25, rue Lauriston|Paris||75016|France
10739|VINET|3|12.11.1997|10.12.1997|17.11.1997|3|11.08|Vins et alcools Chevalier|59 rue de l'Abbaye|Reims||51100|France
10755|BONAP|4|26.11.1997|24.12.1997|28.11.1997|2|16.71|Bon app'|12, rue des Bouchers|Marseille||13008|France
10763|FOLIG|3|03.12.1997|31.12.1997|08.12.1997|3|37.35|Folies gourmandes|184, chaussée de Tournai|Lille||59000|France
10787|LAMAI|2|19.12.1997|02.01.1998|26.12.1997|1|249.93|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
10789|FOLIG|1|22.12.1997|19.01.1998|31.12.1997|2|100.6|Folies gourmandes|184, chaussée de Tournai|Lille||59000|France
10806|VICTE|3|31.12.1997|28.01.1998|05.01.1998|2|22.11|Victuailles en stock|2, rue du Commerce|Lyon||69004|France
10814|VICTE|3|05.01.1998|02.02.1998|14.01.1998|3|130.94|Victuailles en stock|2, rue du Commerce|Lyon||69004|France
10826|BLONP|6|12.01.1998|09.02.1998|06.02.1998|1|7.09|Blondel pcre et fils|24, place Kléber|Strasbourg||67000|France
10827|BONAP|1|12.01.1998|26.01.1998|06.02.1998|2|63.54|Bon app'|12, rue des Bouchers|Marseille||13008|France
10832|LAMAI|2|14.01.1998|11.02.1998|19.01.1998|2|43.26|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
10843|VICTE|4|21.01.1998|18.02.1998|26.01.1998|2|9.26|Victuailles en stock|2, rue du Commerce|Lyon||69004|France
10850|VICTE|1|23.01.1998|06.03.1998|30.01.1998|1|49.19|Victuailles en stock|2, rue du Commerce|Lyon||69004|France
10858|LACOR|2|29.01.1998|26.02.1998|03.02.1998|1|52.51|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France
10860|FRANR|3|29.01.1998|26.02.1998|04.02.1998|3|19.26|France restauration|54, rue Royale|Nantes||44000|France
10871|BONAP|9|05.02.1998|05.03.1998|10.02.1998|2|112.27|Bon app'|12, rue des Bouchers|Marseille||13008|France
10876|BONAP|7|09.02.1998|09.03.1998|12.02.1998|3|60.42|Bon app'|12, rue des Bouchers|Marseille||13008|France
10890|DUMON|7|16.02.1998|16.03.1998|18.02.1998|1|32.76|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France
10907|SPECD|6|25.02.1998|25.03.1998|27.02.1998|3|9.19|Spécialités du monde|25, rue Lauriston|Paris||75016|France
10923|LAMAI|7|03.03.1998|14.04.1998|13.03.1998|3|68.26|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
10927|LACOR|4|05.03.1998|02.04.1998|08.04.1998|1|19.79|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France
10932|BONAP|8|06.03.1998|03.04.1998|24.03.1998|1|134.64|Bon app'|12, rue des Bouchers|Marseille||13008|France
10940|BONAP|8|11.03.1998|08.04.1998|23.03.1998|3|19.77|Bon app'|12, rue des Bouchers|Marseille||13008|France
10964|SPECD|3|20.03.1998|17.04.1998|24.03.1998|2|87.38|Spécialités du monde|25, rue Lauriston|Paris||75016|France
10971|FRANR|2|24.03.1998|21.04.1998|02.04.1998|2|121.82|France restauration|54, rue Royale|Nantes||44000|France
10972|LACOR|4|24.03.1998|21.04.1998|26.03.1998|2|0.02|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France
10973|LACOR|6|24.03.1998|21.04.1998|27.03.1998|2|15.17|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France
11043|SPECD|5|22.04.1998|20.05.1998|29.04.1998|2|8.8|Spécialités du monde|25, rue Lauriston|Paris||75016|France
11051|LAMAI|7|27.04.1998|25.05.1998||3|2.79|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France
11076|BONAP|4|06.05.1998|03.06.1998||2|38.28|Bon app'|12, rue des Bouchers|Marseille||13008|France
