OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry
10798|ISLAT|2|26.12.1997|23.01.1998|05.01.1998|1|2.33|Island Trading|Garden HouseCrowther Way|Cowes|Isle of Wight|PO31 7PJ|UK
10800|SEVES|1|26.12.1997|23.01.1998|05.01.1998|3|137.44|Seven Seas Imports|90 Wadhurst Rd.|London||OX15 4NB|UK
10804|SEVES|6|30.12.1997|27.01.1998|07.01.1998|2|27.33|Seven Seas Imports|90 Wadhurst Rd.|London||OX15 4NB|UK
10829|ISLAT|9|13.01.1998|10.02.1998|23.01.1998|1|154.72|Island Trading|Garden HouseCrowther Way|Cowes|Isle of Wight|PO31 7PJ|UK
10848|CONSH|7|23.01.1998|20.02.1998|29.01.1998|2|38.24|Consolidated Holdings|Berkeley Gardens12  Brewery|London||WX1 6LT|UK
10864|AROUT|4|02.02.1998|02.03.1998|09.02.1998|2|3.04|Around the Horn|Brook FarmStratford St. Mary|Colchester|Essex|CO7 6JX|UK
10869|SEVES|5|04.02.1998|04.03.1998|09.02.1998|1|143.28|Seven Seas Imports|90 Wadhurst Rd.|London||OX15 4NB|UK
10920|AROUT|4|03.03.1998|31.03.1998|09.03.1998|2|29.61|Around the Horn|Brook FarmStratford St. Mary|Colchester|Essex|CO7 6JX|UK
10933|ISLAT|6|06.03.1998|03.04.1998|16.03.1998|3|54.15|Island Trading|Garden HouseCrowther Way|Cowes|Isle of Wight|PO31 7PJ|UK
10943|BSBEV|4|11.03.1998|08.04.1998|19.03.1998|2|2.17|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK
10947|BSBEV|3|13.03.1998|10.04.1998|16.03.1998|2|3.26|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK
10953|AROUT|9|16.03.1998|30.03.1998|25.03.1998|2|23.72|Around the Horn|Brook FarmStratford St. Mary|Colchester|Essex|CO7 6JX|UK
10987|EASTC|8|31.03.1998|28.04.1998|06.04.1998|1|185.48|Eastern Connection|35 King George|London||WX3 6FW|UK
11016|AROUT|9|10.04.1998|08.05.1998|13.04.1998|2|33.8|Around the Horn|Brook FarmStratford St. Mary|Colchester|Essex|CO7 6JX|UK
11023|BSBEV|1|14.04.1998|28.04.1998|24.04.1998|2|123.83|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK
11024|EASTC|4|15.04.1998|13.05.1998|20.04.1998|1|74.36|Eastern Connection|35 King George|London||WX3 6FW|UK
11047|EASTC|7|24.04.1998|22.05.1998|01.05.1998|3|46.62|Eastern Connection|35 King George|London||WX3 6FW|UK
11056|EASTC|8|28.04.1998|12.05.1998|01.05.1998|2|278.96|Eastern Connection|35 King George|London||WX3 6FW|UK
11057|NORTS|3|29.04.1998|27.05.1998|01.05.1998|3|4.13|North/South|South House300 Queensbridge|London||SW7 1RZ|UK
