OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry
10401|RATTC|1|01.01.1997|29.01.1997|10.01.1997|1|12.51|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10415|HUNGC|3|15.01.1997|12.02.1997|24.01.1997|1|0.2|Hungry Coyote Import Store|City Center Plaza516 Main St.|Elgin|OR|97827|USA
10432|SPLIR|3|31.01.1997|14.02.1997|07.02.1997|2|4.34|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA
10440|SAVEA|4|10.02.1997|10.03.1997|28.02.1997|2|86.53|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10441|OLDWO|3|10.02.1997|24.03.1997|14.03.1997|2|73.02|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10452|SAVEA|8|20.02.1997|20.03.1997|26.02.1997|1|140.26|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10469|WHITC|1|10.03.1997|07.04.1997|14.03.1997|1|60.18|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10479|RATTC|3|19.03.1997|16.04.1997|21.03.1997|3|708.95|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10482|LAZYK|1|21.03.1997|18.04.1997|10.04.1997|3|7.48|Lazy K Kountry Store|12 Orchestra Terrace|Walla Walla|WA|99362|USA
10483|WHITC|7|24.03.1997|21.04.1997|25.04.1997|2|15.28|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10504|WHITC|4|11.04.1997|09.05.1997|18.04.1997|3|59.13|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10510|SAVEA|6|18.04.1997|16.05.1997|28.04.1997|3|367.63|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10528|GREAL|6|06.05.1997|20.05.1997|09.05.1997|2|3.35|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10544|LONEP|4|21.05.1997|18.06.1997|30.05.1997|1|24.91|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
10545|LAZYK|8|22.05.1997|19.06.1997|26.06.1997|2|11.92|Lazy K Kountry Store|12 Orchestra Terrace|Walla Walla|WA|99362|USA
10555|SAVEA|6|02.06.1997|30.06.1997|04.06.1997|3|252.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10564|RATTC|4|10.06.1997|08.07.1997|16.06.1997|3|13.75|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10569|RATTC|5|16.06.1997|14.07.1997|11.07.1997|1|58.98|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10574|TRAIH|4|19.06.1997|17.07.1997|30.06.1997|2|37.6|Trail's Head Gourmet Provisioners|722 DaVinci Blvd.|Kirkland|WA|98034|USA
10577|TRAIH|9|23.06.1997|04.08.1997|30.06.1997|2|25.41|Trail's Head Gourmet Provisioners|722 DaVinci Blvd.|Kirkland|WA|98034|USA
10579|LETSS|1|25.06.1997|23.07.1997|04.07.1997|2|13.73|Let's Stop N Shop|87 Polk St.Suite 5|San Francisco|CA|94117|USA
10589|GREAL|8|04.07.1997|01.08.1997|14.07.1997|2|4.42|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10594|OLDWO|3|09.07.1997|06.08.1997|16.07.1997|2|5.24|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10596|WHITC|8|11.07.1997|08.08.1997|12.08.1997|1|16.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10598|RATTC|1|14.07.1997|11.08.1997|18.07.1997|3|44.42|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10600|HUNGC|4|16.07.1997|13.08.1997|21.07.1997|1|45.13|Hungry Coyote Import Store|City Center Plaza516 Main St.|Elgin|OR|97827|USA
10603|SAVEA|8|18.07.1997|15.08.1997|08.08.1997|2|48.77|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10607|SAVEA|5|22.07.1997|19.08.1997|25.07.1997|1|200.24|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10612|SAVEA|1|28.07.1997|25.08.1997|01.08.1997|2|544.08|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10616|GREAL|1|31.07.1997|28.08.1997|05.08.1997|2|116.53|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10617|GREAL|4|31.07.1997|28.08.1997|04.08.1997|2|18.53|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10624|THECR|4|07.08.1997|04.09.1997|19.08.1997|2|94.8|The Cracker Box|55 Grizzly Peak Rd.|Butte|MT|59801|USA
10627|SAVEA|8|11.08.1997|22.09.1997|21.08.1997|3|107.46|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10656|GREAL|6|04.09.1997|02.10.1997|10.09.1997|1|57.15|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10657|SAVEA|2|04.09.1997|02.10.1997|15.09.1997|2|352.69|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10660|HUNGC|8|08.09.1997|06.10.1997|15.10.1997|1|111.29|Hungry Coyote Import Store|City Center Plaza516 Main St.|Elgin|OR|97827|USA
10662|LONEP|3|09.09.1997|07.10.1997|18.09.1997|2|1.28|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
10665|LONEP|1|11.09.1997|09.10.1997|17.09.1997|2|26.31|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
10678|SAVEA|7|23.09.1997|21.10.1997|16.10.1997|3|388.98|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10680|OLDWO|1|24.09.1997|22.10.1997|26.09.1997|1|26.61|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10681|GREAL|3|25.09.1997|23.10.1997|30.09.1997|3|76.13|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10693|WHITC|3|06.10.1997|20.10.1997|10.10.1997|3|139.34|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10696|WHITC|8|08.10.1997|19.11.1997|14.10.1997|3|102.55|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10700|SAVEA|3|10.10.1997|07.11.1997|16.10.1997|1|65.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10706|OLDWO|8|16.10.1997|13.11.1997|21.10.1997|3|135.63|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10708|THEBI|6|17.10.1997|28.11.1997|05.11.1997|2|2.96|The Big Cheese|89 Jefferson WaySuite 2|Portland|OR|97201|USA
10711|SAVEA|5|21.10.1997|02.12.1997|29.10.1997|2|52.41|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10713|SAVEA|1|22.10.1997|19.11.1997|24.10.1997|1|167.05|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10714|SAVEA|5|22.10.1997|19.11.1997|27.10.1997|3|24.49|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10719|LETSS|8|27.10.1997|24.11.1997|05.11.1997|2|51.44|Let's Stop N Shop|87 Polk St.Suite 5|San Francisco|CA|94117|USA
10722|SAVEA|8|29.10.1997|10.12.1997|04.11.1997|1|74.58|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10723|WHITC|3|30.10.1997|27.11.1997|25.11.1997|1|21.72|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10735|LETSS|6|10.11.1997|08.12.1997|21.11.1997|2|45.97|Let's Stop N Shop|87 Polk St.Suite 5|San Francisco|CA|94117|USA
10740|WHITC|4|13.11.1997|11.12.1997|25.11.1997|2|81.88|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10748|SAVEA|3|20.11.1997|18.12.1997|28.11.1997|1|232.55|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10756|SPLIR|8|27.11.1997|25.12.1997|02.12.1997|2|73.21|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA
10757|SAVEA|6|27.11.1997|25.12.1997|15.12.1997|1|8.19|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10761|RATTC|5|02.12.1997|30.12.1997|08.12.1997|2|18.66|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10775|THECR|7|12.12.1997|09.01.1998|26.12.1997|1|20.25|The Cracker Box|55 Grizzly Peak Rd.|Butte|MT|59801|USA
10805|THEBI|2|30.12.1997|27.01.1998|09.01.1998|3|237.34|The Big Cheese|89 Jefferson WaySuite 2|Portland|OR|97201|USA
10808|OLDWO|2|01.01.1998|29.01.1998|09.01.1998|3|45.53|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10815|SAVEA|2|05.01.1998|02.02.1998|14.01.1998|3|14.62|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10816|GREAL|4|06.01.1998|03.02.1998|04.02.1998|2|719.78|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10820|RATTC|3|07.01.1998|04.02.1998|13.01.1998|2|37.52|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10821|SPLIR|1|08.01.1998|05.02.1998|15.01.1998|1|36.68|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA
10822|TRAIH|6|08.01.1998|05.02.1998|16.01.1998|3|7.0|Trail's Head Gourmet Provisioners|722 DaVinci Blvd.|Kirkland|WA|98034|USA
10847|SAVEA|4|22.01.1998|05.02.1998|10.02.1998|3|487.57|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10852|RATTC|8|26.01.1998|09.02.1998|30.01.1998|1|174.05|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10855|OLDWO|3|27.01.1998|24.02.1998|04.02.1998|1|170.97|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10861|WHITC|4|30.01.1998|27.02.1998|17.02.1998|2|14.93|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10867|LONEP|6|03.02.1998|17.03.1998|11.02.1998|1|1.9300000000000002|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
10882|SAVEA|4|11.02.1998|11.03.1998|20.02.1998|3|23.1|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10883|LONEP|8|12.02.1998|12.03.1998|20.02.1998|3|0.53|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
10884|LETSS|4|12.02.1998|12.03.1998|13.02.1998|2|90.97|Let's Stop N Shop|87 Polk St.Suite 5|San Francisco|CA|94117|USA
10889|RATTC|9|16.02.1998|16.03.1998|23.02.1998|3|280.61|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10894|SAVEA|1|18.02.1998|18.03.1998|20.02.1998|1|116.13|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10904|WHITC|3|24.02.1998|24.03.1998|27.02.1998|3|162.95|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
10936|GREAL|3|09.03.1998|06.04.1998|18.03.1998|2|33.68|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
10941|SAVEA|7|11.03.1998|08.04.1998|20.03.1998|2|400.81|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10965|OLDWO|6|20.03.1998|17.04.1998|30.03.1998|3|144.38|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
10974|SPLIR|3|25.03.1998|08.04.1998|03.04.1998|3|12.96|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA
10983|SAVEA|2|27.03.1998|24.04.1998|06.04.1998|2|657.54|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10984|SAVEA|1|30.03.1998|27.04.1998|03.04.1998|3|211.22|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
10988|RATTC|3|31.03.1998|28.04.1998|10.04.1998|2|61.14|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
10992|THEBI|1|01.04.1998|29.04.1998|03.04.1998|3|4.2700000000000005|The Big Cheese|89 Jefferson WaySuite 2|Portland|OR|97201|USA
11000|RATTC|2|06.04.1998|04.05.1998|14.04.1998|3|55.12|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
11002|SAVEA|4|06.04.1998|04.05.1998|16.04.1998|1|141.16|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
11003|THECR|3|06.04.1998|04.05.1998|08.04.1998|3|14.91|The Cracker Box|55 Grizzly Peak Rd.|Butte|MT|59801|USA
11006|GREAL|3|07.04.1998|05.05.1998|15.04.1998|2|25.19|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
11018|LONEP|4|13.04.1998|11.05.1998|16.04.1998|2|11.65|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA
11030|SAVEA|7|17.04.1998|15.05.1998|27.04.1998|2|830.75|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
11031|SAVEA|6|17.04.1998|15.05.1998|24.04.1998|2|227.22|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
11032|WHITC|2|17.04.1998|15.05.1998|23.04.1998|3|606.19|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
11034|OLDWO|8|20.04.1998|01.06.1998|27.04.1998|1|40.32|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA
11040|GREAL|4|22.04.1998|20.05.1998||3|18.84|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
11061|GREAL|4|30.04.1998|11.06.1998||3|14.01|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA
11064|SAVEA|1|01.05.1998|29.05.1998|04.05.1998|1|30.09|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA
11066|WHITC|7|01.05.1998|29.05.1998|04.05.1998|2|44.72|White Clover Markets|1029 - 12th Ave. S.|Seattle|WA|98124|USA
11077|RATTC|1|06.05.1998|03.06.1998||2|8.53|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA
