90;09.09.2007;0.49;46.67;141;-0.3973111485063716;20:20;31-12-2007 23:59;delimited
21;01.09.2007;0.46;46.67;142;-0.46137723782532625;;31-12-2007 23:59;delimited
32;22.09.2007;0.04;46.67;143;0.2957643771487206;20:20;31-12-2007 23:59;delimited
-59;12.09.2007;0.81;46.67;144;-0.15957068579475164;20:20;31-12-2007 23:59;delimited
-43;21.09.2007;0.52;4.67;145;0.7036106994790712;20:20;31-12-2007 23:59;delimited
-21;25.09.2007;0.94;46.67;146;-0.3543265568212799;20:20;31-12-2007 23:59;delimited
33;27.09.2007;0.05;46.67;147;0.8988013971944833;20:20;31-12-2007 23:59;delimited
4;07.09.2007;0.95;46.67;148;0.4611355933908259;20:20;31-12-2007 23:59;delimited
-5;06.09.2007;0.02;46.67;151;-0.7455678247603839;20:20;31-12-2007 23:59;delimited
-67;09.09.2007;;46.67;152;-0.3925406517431611;20:20;31-12-2007 23:59;delimited
-52;18.09.2007;0.35;46.67;153;0.49024270298964634;20:20;31-12-2007 23:59;delimited
89;06.09.2007;0.21;46.67;;0.199660379674803;20:20;31-12-2007 23:59;delimited
-3;05.09.2007;0.24;46.67;155;0.7847780539487066;20:20;31-12-2007 23:59;delimited
-77;26.09.2007;0.62;46.67;156;0.4007064063663375;20:20;31-12-1007 23:59;delimited
10;18.09.2007;0.61;46.67;157;-0.0073471233584181395;20:20;31-12-2007 23:59;delimited
-52;14.09.2007;0.18;46.67;158;-0.762768943888543;20:20;31-12-2007 23:59;delimited
-18;21.09.2007;0.65;46.67;159;-0.49401916220673137;20:20;31-12-2007 23:59;delimited
-12;19.09.2007;0.74;46.67;160;0.7664442066342041;20:20;31-12-2007 23:59;delimited
23;28.09.2007;0.27;46.7;161;0.7990310816788844;20:20;31-12-2007 23:59;delimited
65;02.09.2007;0.83;46.67;162;0.8833007612285464;20:20;31-12-2007 23:59;delimited
-14;13.09.2007;0.48;46.67;;0.19517524511633488;20:20;31-12-2007 23:59;delimited
62;22.09.2007;0.11;46.67;164;-0.44300901482952426;20:20;31-12-2007 23:59;delimited
70;15.09.2007;0.83;46.67;165;-0.10481336212622838;20:20;31-12-2007 23:59;delimited
-89;08.09.2007;0.20;46.67;166;-0.21418541736916352;20:20;31-12-2007 23:59;delimited
37;01.09.2007;0.52;46.67;167;-0.19404521476245717;20:20;31-12-2007 23:59;delimited
88;05.09.2007;0.75;46.67;168;-0.9404991497036226;20:20;31-12-2007 23:59;delimited
52;18.09.2007;0.82;46.67;169;-0.791322893574554;20:20;31-12-2007 23:59;delimited
0;26.09.2007;0.21;46.67;170;-0.38196194398405225;20:20;31-12-2007 23:59;delimited
-76;01.09.2007;0.82;46.67;171;-0.19440897010089309;20:20;31-12-2007 23:59;delimited
-94;27.09.2007;0.89;46.67;172;0.2960736187162638;20:20;31-12-2007 23:59;delimited
8;21.09.2007;;46.67;173;0.1843085129753932;20:20;31-12-2007 23:59;delimited
86;06.09.2007;0.21;46.67;174;-0.7580515385784103;20:20;31-12-2007 23:59;delimited
-70;08.09.2007;0.62;46.6;175;0.23881541742449963;20:20;31-12-2007 23:59;delimited
34;09.09.2007;0.21;46.67;176;-0.699572633058509;20:20;31-12-2007 23:59;delimited
62;15.09.2007;0.95;46.67;;0.5861986472277663;20:20;31-12-2007 23:59;delimited
23;12.09.2007;0.73;46.67;178;0.34818833553198214;20:20;;delimited
-31;16.09.2007;0.24;46.67;179;0.5181633362700955;;31-12-2007 23:59;delimited
87;04.09.2007;0.74;46.67;180;-0.6288669427837139;20:20;31-12-2007 23:59;delimited
-49;25.09.2007;0.76;46.67;181;0.5264023513900948;20:20;31-12-2007 23:59;delimited
-61;20.09.2007;0.95;46.67;182;-0.4274185764352789;20:20;31-12-2007 23:59;delimited
59;09.09.2007;0.16;;183;-0.059118930884931586;20:20;31-12-2007 23:59;delimited
75;07.09.2007;0.52;46.67;184;0.3014120575094823;20:20;31-12-2007 23:59;delimited
-63;19.09.2007;0.26;46.67;185;0.7200995275912114;20:20;31-12-2007 23:59;delimited
-45;06.09.2007;0.39;46.67;186;0.0892116816857047;20:20;31-12-2007 23:59;delimited
18;02.09.2007;;46.67;187;0.9323948375303188;20:20;31-12-2007 23:59;delimited
-58;16.09.2007;0.88;46.67;188;-0.4145039957708465;20:20;31-12-2007 23:59;delimited
-29;07.09.2007;0.40;46.67;189;-0.03265424003172668;20:20;31-12-2007 23:59;delimited
-100;06.09.2007;0.25;46.67;190;-0.3199359664489094;20:20;31-12-2007 23:59;delimited
79;21.09.2007;0.20;46.67;;0.016342707185652117;20:20;31-12-2007 23:59;delimited
-39;20.09.2007;0.56;6.67;192;0.6015423636331;20:20;31-12-2007 23:59;delimited
40;02.09.2007;0.93;46.67;193;0.861385089486876;20:20;31-12-2007 23:59;delimited
72;27.09.2007;0.00;46.67;194;0.2812281177726652;20:20;31-12-2007 23:59;delimited
-63;27.09.2007;0.35;46.67;195;-0.4888313169570433;20:20;31-12-2007 23:59;delimited
-57;24.09.2007;0.38;46.67;196;0.7711528557756233;20:20;31-12-2007 23:59;delimited
57;03.09.2007;0.43;46.67;197;0.723525701453485;20:20;31-12-2007 23:59;delimited
22;23.09.2007;0.69;46.67;198;0.005664355754372297;20:20;31-12-2007 23:59;delimited
-75;12.09.2007;0.54;46.67;199;0.9532795756806647;20:20;31-12-2007 23:59;delimited
-44;19.09.2007;0.77;4.67;200;0.6953539051203674;20:20;31-12-2007 23:59;delimited
9;22.09.2007;0.92;46.67;201;0.7645777657609616;20:20;31-12-2007 23:59;delimited
94;09.09.2007;0.44;46.67;202;0.6425327422313525;20:20;31-12-2007 23:59;delimited
-84;24.09.2007;0.21;46.67;203;-0.7532358827911427;20:20;31-12-2007 23:59;delimited
-69;02.09.2007;0.85;46.67;204;-0.7327267021063131;20:20;31-12-2007 23:59;delimited
58;22.09.2007;0.45;46.67;205;0.4728540408147923;20:20;31-12-2007 23:59;delimited
96;09.09.2007;0.64;46.67;206;-0.36691625243611736;20:20;31-12-2007 23:59;delimited
96;05.09.2007;0.89;46.67;207;0.5396747589086854;20:20;31-12-2007 23:59;delimited
-7;20.09.2007;;46.67;208;-0.2387207166634031;20:20;31-12-2007 23:59;delimited
-31;17.09.2007;0.44;46.67;209;0.22873280900634807;20:20;31-12-2007 23:59;delimited
-11;06.09.2007;0.36;46.7;210;-0.4768880870684944;20:20;31-12-2007 23:59;delimited
-69;25.09.2007;0.72;46.67;211;0.8268719568810137;20:20;31-12-2007 23:59;delimited
-54;27.09.2007;0.33;46.67;212;-0.10127814796040635;20:20;31-12-2007 23:59;delimited
-100;11.09.2007;0.96;46.67;213;-0.8542166923540535;20:20;31-12-2007 23:59;delimited
97;24.09.2007;0.47;46.67;271;-0.10802775726452407;20:20;31-12-2007 23:59;delimited
51;16.09.2007;0.21;46.67;273;0.2794308115938353;20:20;31-12-2007 23:59;delimited
62;09.09.2007;0.09;46.67;275;0.8902304580313898;20:20;31-12-2007 23:59;delimited
-62;11.09.2007;0.65;46.67;277;-0.8615461211268676;20:20;31-12-2007 23:59;delimited
86;13.09.2007;0.96;46.67;279;0.7581583958317208;20:20;31-12-2007 23:59;delimited
44;11.09.2007;0.91;46.67;281;0.30061043385748776;20:20;;delimited
17;08.09.2007;0.51;46.6;283;0.454573547148744;20:20;31-12-2007 23:59;delimited
88;06.09.2007;0.73;46.67;285;0.2163222573988952;20:20;31-12-2007 23:59;delimited
-50;06.09.2007;0.01;46.67;287;0.4614442700185677;20:20;31-12-2007 23:59;delimited
-30;11.09.2007;0.37;46.67;289;0.30838551568702655;20:20;31-12-2007 23:59;delimited
-73;12.09.2007;0.66;46.67;291;0.8140811880884122;20:20;31-12-2007 23:59;delimited
-49;20.09.2007;0.57;46.67;293;0.004908666632071457;20:20;31-12-2007 23:59;delimited
82;14.09.2007;;46.67;;-0.9784127338543025;20:20;31-12-2007 23:59;delimited
47;01.09.2007;0.98;46.67;297;-0.7554593128029523;;31-12-2007 23:59;delimited
88;01.09.2007;0.10;46.67;299;0.6666295991471645;20:20;31-12-2007 23:59;delimited
-21;11.09.2007;0.37;46.67;301;0.4930513506609049;20:20;31-12-2007 23:59;delimited
69;18.09.2007;0.32;46.67;303;-0.026405531359295686;20:20;31-12-2007 23:59;delimited
27;17.09.2007;0.06;-46.67;305;0.8103272273952773;20:20;31-12-2007 2:59;delimited
-63;21.09.2007;0.13;46.67;307;0.1341889862601786;20:20;31-12-2007 23:59;delimited
-38;22.09.2007;0.35;46.67;310;-0.9931160395;20:20;31-12-2007 23:59;delimited
-70;10.09.2007;0.89;46.67;;-0.3204486002734461;20:20;31-12-2007 23:59;delimited
-44;14.09.2007;0.86;46.67;314;-0.5713176476076469;20:20;31-12-2007 23:59;delimited
-40;12.09.2007;0.50;46.67;316;-0.3120670809003707;20:20;31-12-2007 23:59;delimited
-74;23.09.2007;0.13;46.67;318;0.41013865711477315;20:20;31-12-2007 23:59;delimited
-57;10.09.2007;0.65;46.67;320;-0.8829869953967666;;;delimited
-26;29.09.2007;0.87;46.67;321;-0.06698920209426773;20:20;31-12-2007 23:59;delimited
50;18.09.2007;0.03;46.67;322;0.049911107878622296;20:20;31-12-2007 23:59;delimited
4;06.09.2007;0.63;46.67;323;-0.4683960602664732;20:20;31-12-2007 23:59;delimited
62;08.09.2007;0.77;46.67;325;-0.8560427598773774;20:20;31-12-2007 23:59;delimited
-14;13.09.2007;0.94;;327;-0.01747069299466819;20:20;31-12-2007 23:59;delimited
35;18.09.2007;0.75;46.67;329;0.07128386722693847;20:20;31-12-2007 23:59;delimited
32;09.09.2007;0.03;46.67;331;0.8183552603101465;20:20;31-12-2007 23:59;delimited
50;06.09.2007;0.67;46.67;333;0.24030134146239135;20:20;31-12-2007 23:59;delimited
-5;13.09.2007;;46.67;335;0.2041730843277525;20:20;31-12-2007 23:59;delimited
-12;12.09.2007;0.95;46.67;336;-0.4128801086348486;20:20;31-12-2007 23:59;delimited
-41;25.09.2007;0.34;46.67;337;0.21614051228603404;20:20;31-12-2007 23:59;delimited
-30;10.09.2007;0.91;46.67;338;-0.2740197249393952;20:20;31-12-2007 23:59;delimited
-99;29.09.2007;0.10;46.67;339;-0.9389347550607972;20:20;31-12-2007 23:59;delimited
62;18.09.2007;0.70;46.67;340;0.24775574615287965;20:20;31-12-2007 23:59;delimited
-34;13.09.2007;0.10;6.67;341;0.27609096790863696;20:20;31-12-2007 23:59;delimited
-61;13.09.2007;0.96;46.67;342;-0.5444121006483205;20:20;31-12-2007 23:59;delimited
22;04.09.2007;;46.67;343;-0.5524515319144165;20:20;31-12-2007 23:59;delimited
90;26.09.2007;0.33;46.67;;-0.6732814467738764;20:20;31-12-2007 4:59;delimited
-35;13.09.2007;0.57;46.67;345;-0.5119657513706954;20:20;31-12-2007 23:59;delimited
64;28.09.2007;0.04;4.67;346;0.9895806693909146;20:20;31-12-2007 23:59;delimited
84;25.09.2007;0.96;46.67;347;0.01077925816108194;;31-12-2007 23:59;delimited
