375;2004-01-03;7270;101.19;8.35;109.54;7233
376;2004-01-24;10634;153.13;12.63;165.76;982
377;2004-01-29;7012;34.41;2.84;37.25;4019
378;2004-01-12;18339;266.14;21.96;288.10;1927
379;2004-01-14;13;227.45;18.76;246.21;3764
380;2004-01-23;1411;6.78;0.56;7.34;1414
381;2004-01-16;3493;154.93;12.78;167.71;985
382;2004-01-04;15605;218.01;17.99;236.00;4587
383;2004-01-27;10739;223.47;18.44;241.91;1095
384;2004-01-06;18966;352.90;29.11;382.01;2942
385;2004-01-07;4305;327.02;26.98;354.00;1083
386;2004-01-04;4900;10.45;0.86;11.31;120
387;2004-01-13;2625;354.80;29.27;384.07;3528
388;2004-01-13;4774;281.65;23.24;304.89;693
389;2004-01-31;18084;194.85;16.08;210.93;3825
390;2004-01-27;17953;14.88;1.23;16.11;654
391;2004-01-14;10005;112.02;9.24;121.26;1346
392;2004-01-30;18524;374.63;30.91;405.54;1488
393;2004-01-20;5942;180.49;14.89;195.38;1827
394;2004-01-06;4714;295.34;24.37;319.71;7431
395;2004-01-04;12422;146.39;12.08;158.47;1487
396;2004-01-15;683;380.95;31.43;412.38;283
397;2004-01-10;12185;189.49;15.63;205.12;1005
398;2004-01-22;1644;83.04;6.85;89.89;4011
399;2004-01-16;18249;93.47;7.71;101.18;472
400;2004-01-18;1381;26.28;2.17;28.45;1048
401;2004-01-29;11980;334.91;27.63;362.54;43
402;2004-01-09;19006;135.49;11.18;146.67;3349
403;2004-01-29;3507;396.11;32.68;428.79;3515
404;2004-01-19;5596;45.74;3.77;49.51;14
405;2004-01-30;4556;283.87;23.42;307.29;6216
406;2004-01-27;7784;187.52;15.47;202.99;724
407;2004-01-18;877;14.68;1.21;15.89;2928
408;2004-01-05;19690;263.12;21.71;284.83;1654
409;2004-01-11;11260;103.92;8.57;112.49;772
410;2004-01-10;10423;11.24;0.93;12.17;5173
411;2004-01-15;15476;61.58;5.08;66.66;2580
412;2004-01-16;6162;363.79;30.01;393.80;2051
413;2004-01-18;16111;66.38;5.48;71.86;3808
414;2004-01-23;11258;228.38;18.84;247.22;3212
415;2004-01-22;4508;331.01;27.31;358.32;4165
416;2004-01-27;15671;44.58;3.68;48.26;1222
417;2004-01-21;4289;26.57;2.19;28.76;2249
418;2004-01-09;16219;347.11;28.64;375.75;268
419;2004-01-06;11991;82.86;6.84;89.70;880
420;2004-01-30;4034;213.34;17.60;230.94;1707
421;2004-01-17;19147;82.76;6.83;89.59;3198
422;2004-01-05;731;7.78;0.64;8.42;602
423;2004-01-23;18096;93.08;7.68;100.76;1164
424;2004-01-31;12583;118.96;9.81;128.77;609
425;2004-01-23;18682;370.63;30.58;401.21;836
426;2004-01-05;9346;245.92;20.29;266.21;6163
427;2004-01-18;16763;187.64;15.48;203.12;177
428;2004-01-02;16504;71.31;5.88;77.19;3259
429;2004-01-12;326;89.72;7.40;97.12;3823
430;2004-01-17;7080;117.69;9.71;127.40;2118
431;2004-01-23;8776;78.09;6.44;84.53;3045
432;2004-01-12;5072;305.18;25.18;330.36;1104
433;2004-01-14;5332;40.78;3.36;44.14;1374
434;2004-01-14;7090;352.77;29.10;381.87;2621
435;2004-01-07;1896;312.69;25.80;338.49;4878
436;2004-01-27;3288;42.56;3.51;46.07;500
437;2004-01-01;10941;209.14;17.25;226.39;5976
438;2004-01-11;11390;10.61;0.88;11.49;2354
439;2004-01-11;3841;175.78;14.50;190.28;2443
440;2004-01-23;14889;79.98;6.60;86.58;422
441;2004-01-15;10861;332.76;27.45;360.21;2229
442;2004-01-11;15076;279.91;23.09;303.00;3142
443;2004-01-17;14423;162.75;13.43;176.18;3526
444;2004-01-24;16402;321.56;26.53;348.09;7989
445;2004-01-03;1985;341.90;28.21;370.11;507
446;2004-01-31;732;118.10;9.74;127.84;1263
447;2004-01-01;19381;313.55;25.87;339.42;732
448;2004-01-11;972;277.44;22.89;300.33;1410
449;2004-01-07;9010;18.82;1.55;20.37;1588
450;2004-01-05;10263;224.52;18.52;243.04;3223
451;2004-01-24;7046;147.28;12.15;159.43;5305
452;2004-01-23;5393;375.62;30.99;406.61;614
453;2004-01-11;11735;326.86;26.97;353.83;1395
454;2004-01-14;14486;104.49;8.62;113.11;167
455;2004-01-08;13304;183.94;15.18;199.12;1400
456;2004-01-20;18945;195.20;16.10;211.30;815
457;2004-01-20;7669;100.92;8.33;109.25;328
458;2004-01-08;12683;62.56;5.16;67.72;6935
459;2004-01-30;11873;4.04;0.33;4.37;84
460;2004-01-15;7897;338.64;27.94;366.58;1062
461;2004-01-01;2748;140.47;11.59;152.06;3239
462;2004-01-15;5776;2.46;0.20;2.66;1859
463;2004-01-31;517;66.65;5.50;72.15;228
464;2004-01-06;7660;244.03;20.13;264.16;268
465;2004-01-07;482;72.75;6.00;78.75;3180
466;2004-01-06;17174;231.87;19.13;251.00;7932
467;2004-01-18;6156;343.00;28.30;371.30;178
468;2004-01-29;18428;112.69;9.30;121.99;1299
469;2004-01-15;18073;251.54;20.75;272.29;7247
470;2004-01-12;5317;313.65;25.88;339.53;4274
471;2004-01-11;15807;17.88;1.48;19.36;4841
472;2004-01-25;9092;81.55;6.73;88.28;858
473;2004-01-14;10109;88.03;7.26;95.29;272
474;2004-01-14;5637;318.90;26.31;345.21;5263
475;2004-01-16;1652;90.25;7.45;97.70;416
476;2004-01-27;493;8.40;0.69;9.09;7930
477;2004-01-25;11564;341.82;28.20;370.02;32
478;2004-01-11;14697;202.85;16.74;219.59;2358
479;2004-01-26;11691;153.64;12.68;166.32;278
480;2004-01-12;14405;385.01;31.76;416.77;2077
481;2004-01-30;16500;341.62;28.18;369.80;344
482;2004-01-03;10265;77.83;6.42;84.25;2495
483;2004-01-02;7500;391.59;32.31;423.90;2362
484;2004-01-20;10431;360.94;29.78;390.72;691
485;2004-01-27;9022;127.54;10.52;138.06;1113
486;2004-01-05;16929;68.88;5.68;74.56;2269
487;2004-01-01;4473;122.74;10.13;132.87;285
488;2004-01-05;8026;320.02;26.40;346.42;4969
489;2004-01-23;12829;277.59;22.90;300.49;62
490;2004-01-31;16522;71.23;5.88;77.11;1441
491;2004-01-04;3465;20.18;1.66;21.84;4114
492;2004-01-20;11856;209.83;17.31;227.14;2986
493;2004-01-14;12183;22.00;1.82;23.82;1321
494;2004-01-24;2788;340.82;28.12;368.94;2795
495;2004-01-28;4056;5.41;0.45;5.86;4852
496;2004-01-13;5784;178.49;14.73;193.22;2675
497;2004-01-26;2107;171.17;14.12;185.29;2824
498;2004-01-30;15268;32.55;2.69;35.24;5003
499;2004-01-24;5011;108.74;8.97;117.71;1380
500;2004-01-14;906;185.41;15.30;200.71;399
501;2004-01-26;8735;253.98;20.95;274.93;785
502;2004-01-30;19136;170.96;14.10;185.06;923
503;2004-01-08;1350;238.42;19.67;258.09;1729
504;2004-01-24;11774;1.72;0.14;1.86;4763
505;2004-01-13;18281;176.38;14.55;190.93;522
506;2004-01-23;19795;8.79;0.73;9.52;7791
507;2004-01-05;19308;319.43;26.35;345.78;3394
508;2004-01-28;6470;388.90;32.08;420.98;2217
509;2004-01-29;8328;351.15;28.97;380.12;467
510;2004-01-08;17630;220.76;18.21;238.97;145
511;2004-01-31;3490;166.08;13.70;179.78;4777
512;2004-01-22;8031;327.73;27.04;354.77;1439
513;2004-01-01;2569;0.59;0.05;0.64;4160
514;2004-01-21;6177;345.34;28.49;373.83;2358
515;2004-01-01;2323;395.80;32.65;428.45;9773
516;2004-01-20;3187;206.07;17.00;223.07;3157
517;2004-01-19;17446;88.61;7.31;95.92;431
518;2004-01-06;19783;70.43;5.81;76.24;585
519;2004-01-23;4511;389.42;32.13;421.55;27
520;2004-01-01;223;52.32;4.32;56.64;174
521;2004-01-11;19599;360.22;29.72;389.94;568
522;2004-01-16;5896;342.51;28.26;370.77;4601
523;2004-01-05;6187;46.65;3.85;50.50;564
524;2004-01-12;10448;382.52;31.56;414.08;89
525;2004-01-14;11048;266.56;21.99;288.55;1779
526;2004-01-04;5494;355.88;29.36;385.24;990
