214;2004-01-07;8069;331.61;27.36;358.97;1257
215;2004-01-27;15785;195.20;16.10;211.30;1167
216;2004-01-15;8160;255.13;21.05;276.18;7469
217;2004-01-16;4814;388.43;32.05;420.48;2846
218;2004-01-17;11609;40.72;3.36;44.08;1724
219;2004-01-18;8205;399.86;32.99;432.85;1104
220;2004-01-08;11791;309.75;25.55;335.30;6592
221;2004-01-19;18631;10.13;0.84;10.97;8329
222;2004-01-11;13199;265.36;21.89;287.25;8386
223;2004-01-18;12340;322.00;26.57;348.56;1653
224;2004-01-05;78;330.24;27.24;357.48;527
225;2004-01-23;6196;326.66;26.95;353.61;1298
226;2004-01-08;10432;20.96;1.73;22.69;9365
227;2004-01-08;13953;375.97;31.02;406.99;7769
228;2004-01-21;16074;160.63;13.25;173.88;7009
229;2004-01-27;15328;286.03;23.60;309.63;369
230;2004-01-29;19989;24.34;2.01;26.35;952
231;2004-01-18;1271;343.88;28.37;372.25;1860
232;2004-01-24;2634;200.48;16.54;217.02;4332
233;2004-01-04;1686;379.29;31.29;410.58;6628
234;2004-01-25;5751;194.14;16.02;210.16;6160
235;2004-01-23;13707;179.03;14.77;193.80;1913
236;2004-01-20;11518;152.22;12.56;164.78;8544
237;2004-01-18;13392;5.43;0.45;5.88;2185
238;2004-01-16;18916;236.26;19.49;255.75;9779
239;2004-01-27;15234;32.85;2.71;35.56;1257
240;2004-01-31;7989;171.68;14.16;185.84;6509
241;2004-01-24;3340;246.34;20.32;266.66;5419
242;2004-01-17;14552;163.88;13.52;177.40;4712
243;2004-01-26;6958;286.82;23.66;310.48;3368
244;2004-01-07;5311;373.33;30.80;404.13;2910
245;2004-01-07;19485;394.24;32.52;426.76;9995
246;2004-01-10;2884;73.40;6.06;79.46;6622
247;2004-01-14;6463;177.29;14.63;191.92;8281
248;2004-01-06;2718;251.05;20.71;271.76;7881
249;2004-01-29;6782;378.59;31.23;409.82;9562
250;2004-01-15;6957;322.05;26.57;348.62;5257
251;2004-01-22;8116;395.41;32.62;428.03;2153
252;2004-01-26;16809;351.46;29.00;380.46;6894
253;2004-01-13;13398;111.55;9.20;120.75;8721
254;2004-01-05;376;333.69;27.53;361.22;503
255;2004-01-30;11048;15.90;1.31;17.21;2789
256;2004-01-30;9456;293.28;24.20;317.48;7997
257;2004-01-11;14245;85.77;7.08;92.85;6174
258;2004-01-15;12926;72.85;6.01;78.86;2496
259;2004-01-20;1829;7.69;0.63;8.32;7865
260;2004-01-11;5965;206.34;17.02;223.36;2373
261;2004-01-15;7581;228.64;18.86;247.50;6795
262;2004-01-25;13285;338.66;27.94;366.60;1580
263;2004-01-23;2405;168.58;13.91;182.49;5031
264;2004-01-21;13048;329.95;27.22;357.17;8935
265;2004-01-09;7830;221.16;18.25;239.41;9308
266;2004-01-08;8342;95.38;7.87;103.25;1166
267;2004-01-27;16022;14.30;1.18;15.48;9232
268;2004-01-02;19232;26.67;2.20;28.87;7017
269;2004-01-30;5117;268.88;22.18;291.06;3205
270;2004-01-01;3521;31.86;2.63;34.49;2126
271;2004-01-09;8757;35.22;2.91;38.13;5793
272;2004-01-17;15368;188.09;15.52;203.61;1510
273;2004-01-07;9672;206.09;17.00;223.09;7190
274;2004-01-11;13593;224.08;18.49;242.57;8885
275;2004-01-07;6361;260.83;21.52;282.35;4444
276;2004-01-24;9038;363.74;30.01;393.75;4738
277;2004-01-07;14566;240.93;19.88;260.81;1476
278;2004-01-14;4875;342.46;28.25;370.71;5425
279;2004-01-01;14331;9.04;0.75;9.79;4306
280;2004-01-08;11075;310.84;25.64;336.48;9452
281;2004-01-26;8761;79.56;6.56;86.12;1413
282;2004-01-13;10014;231.56;19.10;250.66;7560
283;2004-01-02;15101;87.26;7.20;94.46;8539
284;2004-01-09;19331;97.00;8.00;105.00;9324
285;2004-01-16;13066;376.11;31.03;407.14;1943
286;2004-01-08;4387;391.82;32.33;424.15;5962
287;2004-01-07;19784;6.49;0.54;7.03;162
288;2004-01-06;11617;397.86;32.82;430.68;1052
289;2004-01-15;12178;166.28;13.72;180.00;9517
290;2004-01-09;8069;267.63;22.08;289.71;255
291;2004-01-28;1072;54.24;4.47;58.71;1599
292;2004-01-21;7361;31.38;2.59;33.97;4754
293;2004-01-05;19095;297.03;24.50;321.53;951
294;2004-01-13;7090;62.67;5.17;67.84;1935
295;2004-01-01;3099;361.87;29.85;391.72;8866
296;2004-01-15;16553;7.12;0.59;7.71;5659
297;2004-01-26;19862;195.64;16.14;211.78;189
298;2004-01-28;15789;143.12;11.81;154.93;8800
299;2004-01-05;16181;262.60;21.66;284.26;2153
300;2004-01-17;12847;272.72;22.50;295.22;4244
301;2004-01-05;14440;98.24;8.10;106.34;8185
302;2004-01-09;16940;132.42;10.92;143.34;9642
303;2004-01-24;18535;0.91;0.08;0.99;7550
304;2004-01-01;11914;58.92;4.86;63.78;4690
305;2004-01-01;17738;397.26;32.77;430.03;9342
306;2004-01-28;18602;127.73;10.54;138.27;3255
307;2004-01-18;11769;48.24;3.98;52.22;8096
308;2004-01-14;160;343.93;28.37;372.30;8961
309;2004-01-07;18914;46.32;3.82;50.14;4664
310;2004-01-10;15413;151.17;12.47;163.64;4790
311;2004-01-30;5599;76.75;6.33;83.08;7372
312;2004-01-17;12027;162.21;13.38;175.59;4106
313;2004-01-19;7472;55.55;4.58;60.13;9105
314;2004-01-06;7687;378.25;31.21;409.46;1102
315;2004-01-05;14465;281.59;23.23;304.82;6777
316;2004-01-25;5659;142.55;11.76;154.31;9549
317;2004-01-15;13315;266.57;21.99;288.56;1517
318;2004-01-08;14667;280.16;23.11;303.27;159
319;2004-01-20;13437;141.94;11.71;153.65;7629
320;2004-01-24;4985;129.24;10.66;139.90;8494
321;2004-01-02;19809;237.86;19.62;257.48;8467
322;2004-01-31;18452;297.84;24.57;322.41;9893
323;2004-01-11;15575;271.71;22.42;294.13;2286
324;2004-01-11;13195;187.84;15.50;203.34;8780
325;2004-01-15;13173;152.15;12.55;164.70;1353
326;2004-01-21;19981;144.71;11.94;156.65;4982
327;2004-01-29;3622;317.08;26.16;343.24;9337
328;2004-01-22;7671;296.85;24.49;321.34;4284
329;2004-01-03;13861;290.47;23.96;314.43;1307
330;2004-01-11;19857;183.97;15.18;199.15;2123
331;2004-01-02;17795;101.14;8.34;109.48;7081
332;2004-01-11;5064;338.41;27.92;366.33;4452
333;2004-01-29;160;193.09;15.93;209.02;2295
334;2004-01-28;16649;75.74;6.25;81.99;4427
335;2004-01-29;18217;29.94;2.47;32.41;8404
336;2004-01-30;5606;103.98;8.58;112.56;6004
337;2004-01-03;6967;116.32;9.60;125.92;8312
338;2004-01-03;16697;14.22;1.17;15.39;1154
339;2004-01-27;9626;242.02;19.97;261.99;5448
340;2004-01-09;2904;59.53;4.91;64.44;6143
341;2004-01-08;19587;322.97;26.65;349.62;252
342;2004-01-10;9688;112.82;9.31;122.13;2208
343;2004-01-07;5526;39.57;3.26;42.83;2637
344;2004-01-10;1349;361.26;29.80;391.06;1974
345;2004-01-11;16417;242.78;20.03;262.81;2100
346;2004-01-10;136;206.56;17.04;223.60;4398
347;2004-01-20;4522;225.56;18.61;244.17;343
348;2004-01-24;16536;339.09;27.97;367.06;4598
349;2004-01-21;5066;206.60;17.04;223.64;2121
350;2004-01-22;2905;371.61;30.66;402.27;780
351;2004-01-23;8064;6.29;0.52;6.81;9787
352;2004-01-10;444;93.93;7.75;101.68;8248
353;2004-01-10;1199;297.17;24.52;321.69;3685
354;2004-01-12;13022;286.50;23.64;310.14;2998
355;2004-01-03;11155;63.96;5.28;69.24;2459
356;2004-01-23;2088;260.72;21.51;282.23;4470
357;2004-01-10;5109;266.16;21.96;288.12;4069
358;2004-01-27;13337;217.76;17.97;235.73;6293
359;2004-01-03;10388;237.02;19.55;256.57;3600
360;2004-01-15;6030;254.71;21.01;275.72;6782
361;2004-01-20;3611;324.89;26.80;351.69;313
362;2004-01-27;4654;67.54;5.57;73.11;8993
363;2004-01-26;19387;298.46;24.62;323.08;7555
364;2004-01-24;12482;28.07;2.32;30.39;9727
365;2004-01-27;6405;315.23;26.01;341.24;5252
366;2004-01-22;250;317.52;26.20;343.72;9844
367;2004-01-04;6817;147.22;12.15;159.37;8616
368;2004-01-15;17740;31.53;2.60;34.13;2415
369;2004-01-20;5131;84.50;6.97;91.47;7975
370;2004-01-17;8987;291.60;24.06;315.66;7114
371;2004-01-02;11905;117.21;9.67;126.88;7527
372;2004-01-14;424;372.36;30.72;403.08;3471
373;2004-01-21;18458;276.55;22.82;299.37;5333
374;2004-01-02;11663;297.77;24.57;322.34;629
375;2004-01-03;7270;101.19;8.35;109.54;7016
376;2004-01-24;10634;153.13;12.63;165.76;5238
377;2004-01-29;7012;34.41;2.84;37.25;8642
378;2004-01-12;18339;266.14;21.96;288.10;140
379;2004-01-14;13;227.45;18.76;246.21;1402
380;2004-01-23;1411;6.78;0.56;7.34;8890
381;2004-01-16;3493;154.93;12.78;167.71;1325
382;2004-01-04;15605;218.01;17.99;236.00;1635
383;2004-01-27;10739;223.47;18.44;241.91;8033
384;2004-01-06;18966;352.90;29.11;382.01;4126
385;2004-01-07;4305;327.02;26.98;354.00;8759
386;2004-01-04;4900;10.45;0.86;11.31;8583
387;2004-01-13;2625;354.80;29.27;384.07;2794
388;2004-01-13;4774;281.65;23.24;304.89;6037
389;2004-01-31;18084;194.85;16.08;210.93;6926
390;2004-01-27;17953;14.88;1.23;16.11;5504
391;2004-01-14;10005;112.02;9.24;121.26;1676
392;2004-01-30;18524;374.63;30.91;405.54;1381
393;2004-01-20;5942;180.49;14.89;195.38;9051
394;2004-01-06;4714;295.34;24.37;319.71;3640
395;2004-01-04;12422;146.39;12.08;158.47;12
396;2004-01-15;683;380.95;31.43;412.38;7894
397;2004-01-10;12185;189.49;15.63;205.12;4197
398;2004-01-22;1644;83.04;6.85;89.89;218
399;2004-01-16;18249;93.47;7.71;101.18;4892
400;2004-01-18;1381;26.28;2.17;28.45;2553
401;2004-01-29;11980;334.91;27.63;362.54;2719
402;2004-01-09;19006;135.49;11.18;146.67;7348
403;2004-01-29;3507;396.11;32.68;428.79;450
404;2004-01-19;5596;45.74;3.77;49.51;6726
405;2004-01-30;4556;283.87;23.42;307.29;9269
406;2004-01-27;7784;187.52;15.47;202.99;3495
407;2004-01-18;877;14.68;1.21;15.89;8737
408;2004-01-05;19690;263.12;21.71;284.83;7741
409;2004-01-11;11260;103.92;8.57;112.49;4878
410;2004-01-10;10423;11.24;0.93;12.17;2701
411;2004-01-15;15476;61.58;5.08;66.66;8694
412;2004-01-16;6162;363.79;30.01;393.80;4718
413;2004-01-18;16111;66.38;5.48;71.86;2654
414;2004-01-23;11258;228.38;18.84;247.22;4490
415;2004-01-22;4508;331.01;27.31;358.32;5201
416;2004-01-27;15671;44.58;3.68;48.26;5716
417;2004-01-21;4289;26.57;2.19;28.76;9755
418;2004-01-09;16219;347.11;28.64;375.75;7354
419;2004-01-06;11991;82.86;6.84;89.70;9758
420;2004-01-30;4034;213.34;17.60;230.94;4365
421;2004-01-17;19147;82.76;6.83;89.59;8794
422;2004-01-05;731;7.78;0.64;8.42;138
423;2004-01-23;18096;93.08;7.68;100.76;6687
424;2004-01-31;12583;118.96;9.81;128.77;613
425;2004-01-23;18682;370.63;30.58;401.21;5094
426;2004-01-05;9346;245.92;20.29;266.21;8259
427;2004-01-18;16763;187.64;15.48;203.12;3912
428;2004-01-02;16504;71.31;5.88;77.19;2943
429;2004-01-12;326;89.72;7.40;97.12;7036
430;2004-01-17;7080;117.69;9.71;127.40;2002
431;2004-01-23;8776;78.09;6.44;84.53;9702
432;2004-01-12;5072;305.18;25.18;330.36;8229
433;2004-01-14;5332;40.78;3.36;44.14;8869
434;2004-01-14;7090;352.77;29.10;381.87;1379
435;2004-01-07;1896;312.69;25.80;338.49;6717
436;2004-01-27;3288;42.56;3.51;46.07;5895
437;2004-01-01;10941;209.14;17.25;226.39;9073
438;2004-01-11;11390;10.61;0.88;11.49;235
439;2004-01-11;3841;175.78;14.50;190.28;2844
440;2004-01-23;14889;79.98;6.60;86.58;1519
441;2004-01-15;10861;332.76;27.45;360.21;7724
442;2004-01-11;15076;279.91;23.09;303.00;356
443;2004-01-17;14423;162.75;13.43;176.18;4479
444;2004-01-24;16402;321.56;26.53;348.09;4533
445;2004-01-03;1985;341.90;28.21;370.11;144
446;2004-01-31;732;118.10;9.74;127.84;4211
447;2004-01-01;19381;313.55;25.87;339.42;1297
448;2004-01-11;972;277.44;22.89;300.33;4159
449;2004-01-07;9010;18.82;1.55;20.37;9319
450;2004-01-05;10263;224.52;18.52;243.04;7925
451;2004-01-24;7046;147.28;12.15;159.43;7020
452;2004-01-23;5393;375.62;30.99;406.61;2032
453;2004-01-11;11735;326.86;26.97;353.83;4811
454;2004-01-14;14486;104.49;8.62;113.11;6584
455;2004-01-08;13304;183.94;15.18;199.12;7247
456;2004-01-20;18945;195.20;16.10;211.30;4353
457;2004-01-20;7669;100.92;8.33;109.25;4157
458;2004-01-08;12683;62.56;5.16;67.72;3079
459;2004-01-30;11873;4.04;0.33;4.37;4410
460;2004-01-15;7897;338.64;27.94;366.58;3694
461;2004-01-01;2748;140.47;11.59;152.06;9150
462;2004-01-15;5776;2.46;0.20;2.66;2957
463;2004-01-31;517;66.65;5.50;72.15;1769
464;2004-01-06;7660;244.03;20.13;264.16;9927
465;2004-01-07;482;72.75;6.00;78.75;3324
466;2004-01-06;17174;231.87;19.13;251.00;171
467;2004-01-18;6156;343.00;28.30;371.30;9163
468;2004-01-29;18428;112.69;9.30;121.99;726
469;2004-01-15;18073;251.54;20.75;272.29;6365
470;2004-01-12;5317;313.65;25.88;339.53;756
471;2004-01-11;15807;17.88;1.48;19.36;446
472;2004-01-25;9092;81.55;6.73;88.28;5456
473;2004-01-14;10109;88.03;7.26;95.29;3297
474;2004-01-14;5637;318.90;26.31;345.21;7701
475;2004-01-16;1652;90.25;7.45;97.70;8456
476;2004-01-27;493;8.40;0.69;9.09;3220
477;2004-01-25;11564;341.82;28.20;370.02;7991
478;2004-01-11;14697;202.85;16.74;219.59;5554
479;2004-01-26;11691;153.64;12.68;166.32;3332
480;2004-01-12;14405;385.01;31.76;416.77;1041
481;2004-01-30;16500;341.62;28.18;369.80;911
482;2004-01-03;10265;77.83;6.42;84.25;4204
483;2004-01-02;7500;391.59;32.31;423.90;8280
484;2004-01-20;10431;360.94;29.78;390.72;8501
485;2004-01-27;9022;127.54;10.52;138.06;9527
486;2004-01-05;16929;68.88;5.68;74.56;3439
487;2004-01-01;4473;122.74;10.13;132.87;9215
488;2004-01-05;8026;320.02;26.40;346.42;9679
489;2004-01-23;12829;277.59;22.90;300.49;6292
490;2004-01-31;16522;71.23;5.88;77.11;4823
491;2004-01-04;3465;20.18;1.66;21.84;9528
492;2004-01-20;11856;209.83;17.31;227.14;4182
493;2004-01-14;12183;22.00;1.82;23.82;8671
494;2004-01-24;2788;340.82;28.12;368.94;3762
495;2004-01-28;4056;5.41;0.45;5.86;4169
496;2004-01-13;5784;178.49;14.73;193.22;5507
497;2004-01-26;2107;171.17;14.12;185.29;3385
498;2004-01-30;15268;32.55;2.69;35.24;944
499;2004-01-24;5011;108.74;8.97;117.71;6561
500;2004-01-14;906;185.41;15.30;200.71;2632
501;2004-01-26;8735;253.98;20.95;274.93;7484
502;2004-01-30;19136;170.96;14.10;185.06;4984
503;2004-01-08;1350;238.42;19.67;258.09;8377
504;2004-01-24;11774;1.72;0.14;1.86;3556
505;2004-01-13;18281;176.38;14.55;190.93;7200
506;2004-01-23;19795;8.79;0.73;9.52;7381
507;2004-01-05;19308;319.43;26.35;345.78;5334
508;2004-01-28;6470;388.90;32.08;420.98;3935
509;2004-01-29;8328;351.15;28.97;380.12;8055
510;2004-01-08;17630;220.76;18.21;238.97;5037
511;2004-01-31;3490;166.08;13.70;179.78;6255
512;2004-01-22;8031;327.73;27.04;354.77;3312
513;2004-01-01;2569;0.59;0.05;0.64;4070
514;2004-01-21;6177;345.34;28.49;373.83;9313
515;2004-01-01;2323;395.80;32.65;428.45;8325
516;2004-01-20;3187;206.07;17.00;223.07;6078
517;2004-01-19;17446;88.61;7.31;95.92;6800
518;2004-01-06;19783;70.43;5.81;76.24;5520
519;2004-01-23;4511;389.42;32.13;421.55;8659
520;2004-01-01;223;52.32;4.32;56.64;7474
521;2004-01-11;19599;360.22;29.72;389.94;2144
522;2004-01-16;5896;342.51;28.26;370.77;3511
